index,ot1,nb1,cb1,ep1,wc1,ot2,nb2,cb2,ep2,wc2,ot3,nb3,cb3,ep3,wc3,ot4,nb4,cb4,ep4,wc4,ot5,nb5,cb5,ep5,wc5,ot6,nb6,cb6,ep6,wc6,ot7,nb7,cb7,ep7,wc7,ot9,nb9,cb9,ep9,wc9,ot10,nb10,cb10,ep10,wc10,ot11,nb11,cb11,ep11,wc11,ot12,nb12,cb12,ep12,wc12,pain_status
aw_20201006_125038668_mouse_r_04108.png,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201006_125038668_mouse_r_06350.png,,,,,,,,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201009_115853009_mouse_l_05986.png,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201009_115853009_mouse_l_03377.png,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201013_205751271_mouse_r_03517.png,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201013_205751271_mouse_r_06610.png,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201014_083731353_mouse_l_03072.png,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201014_083731353_mouse_l_04378.png,,,,,,0.0,,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,,,,,,0.0,,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201015_083448780_mouse_r_05405.png,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201016_083859525_mouse_l_07718.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201016_083859525_mouse_l_04022.png,,,,,,,,,,,0.0,,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201027_202955706_mouse_r_03826.png,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201027_202955706_mouse_r_04909.png,,,,,,0.0,,0.0,0.0,1.0,,,,,,0.0,,0.0,0.0,1.0,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201028_082814193_mouse_l_05765.png,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201028_082814193_mouse_l_03359.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201029_083438626_mouse_r_01094.png,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201029_083438626_mouse_r_00116.png,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201030_084523410_mouse_l_03115.png,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,0.0,,,1.0,,,,,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201030_084523410_mouse_l_02115.png,,,,,,1.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201103_121417927_mouse_l_06661.png,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201103_121417927_mouse_l_06776.png,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201106_103339472_mouse_l_00092.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201106_103339472_mouse_l_03016.png,,,,,,,,,1.0,1.0,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201109_210546585_mouse_r_02929.png,,,,,,,,,,,0.0,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201109_210546585_mouse_r_00791.png,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201110_091402091_mouse_l_00019.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201110_091402091_mouse_l_05682.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201111_095155880_mouse_r_05314.png,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201111_095155880_mouse_r_01362.png,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201112_095705376_mouse_l_02033.png,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201112_095705376_mouse_l_06586.png,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201123_222021447_mouse_l_06268.png,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201123_222021447_mouse_l_05058.png,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201124_093730570_mouse_r_01446.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201124_093730570_mouse_r_00595.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201125_100742524_mouse_l_00364.png,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201125_100742524_mouse_l_01802.png,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201126_102249284_mouse_r_03120.png,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,1.0,0.0,1.0,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201126_102249284_mouse_r_00630.png,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,2.0,,,,,,1.0,0.0,0.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201103_121417927_mouse_r_04294.png,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201103_121417927_mouse_r_05234.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201106_103339472_mouse_r_03847.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201106_103339472_mouse_r_01758.png,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201109_210546585_mouse_l_07470.png,,,,,,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201109_210546585_mouse_l_08062.png,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201110_091402091_mouse_r_06513.png,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201110_091402091_mouse_r_06007.png,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201111_095155880_mouse_l_04426.png,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,,1.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20201111_095155880_mouse_l_04035.png,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201112_095705376_mouse_r_02081.png,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201112_095705376_mouse_r_04756.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201123_222021447_mouse_r_05185.png,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201123_222021447_mouse_r_07381.png,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201124_093730570_mouse_l_00297.png,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201124_093730570_mouse_l_02201.png,,,,,,,,,,,0.0,,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201125_100742524_mouse_r_07675.png,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201125_100742524_mouse_r_04639.png,,,,,,,,,,,0.0,,0.0,1.0,,0.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201126_102249284_mouse_l_05416.png,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201126_102249284_mouse_l_00529.png,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200908_111119364_mouse_l_05900.png,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200908_111119364_mouse_l_02564.png,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20200911_113109905_mouse_l_04927.png,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200911_113109905_mouse_l_02234.png,,,,,,1.0,,0.0,1.0,,,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200914_210056967_mouse_r_00574.png,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200914_210056967_mouse_r_06746.png,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200915_101424882_mouse_r_03740.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,pain
aw_20200915_101424882_mouse_r_06752.png,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200916_113802653_mouse_l_05660.png,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200916_113802653_mouse_l_01649.png,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20200917_100646330_mouse_r_04113.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200917_100646330_mouse_r_00186.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200929_202741690_mouse_l_03927.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200929_202741690_mouse_l_02924.png,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200930_083540114_mouse_r_00520.png,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20200930_083540114_mouse_r_04654.png,,,,,,1.0,,0.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201001_084403802_mouse_l_05798.png,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201001_084403802_mouse_l_02008.png,,,,,,,,,,,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20201002_084504601_mouse_r_08012.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20201002_084504601_mouse_r_07844.png,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210119_105126126_mouse_l_01965.png,,,,,,0.0,,0.0,1.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210119_105126126_mouse_l_04768.png,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210122_113524858_mouse_r_02103.png,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,0.0,,,0.0,2.0,0.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210122_113524858_mouse_r_07251.png,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210126_202644508_mouse_l_08318.png,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210126_202644508_mouse_l_03108.png,,,,,,0.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210127_084459244_mouse_r_01533.png,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210127_084459244_mouse_r_07705.png,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210128_083807772_mouse_l_03693.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0,1.0,,,,,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210128_083807772_mouse_l_04083.png,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210129_085017111_mouse_r_05383.png,,,,,,0.0,0.0,1.0,1.0,2.0,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210129_085017111_mouse_r_03666.png,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210209_231414750_mouse_l_07720.png,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210209_231414750_mouse_l_00356.png,,,,,,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210210_120816846_mouse_r_07717.png,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210210_120816846_mouse_r_02763.png,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,pain
aw_20210211_121459820_mouse_l_03448.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,pain
aw_20210211_121459820_mouse_l_01790.png,,,,,,1.0,,,0.0,,,,,,,,,,,,1.0,,,0.0,,,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210212_121247110_mouse_r_00903.png,,,,,,1.0,,0.0,1.0,0.0,,,,,,1.0,1.0,0.0,1.0,2.0,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210212_121247110_mouse_r_00093.png,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210119_105126126_mouse_r_01416.png,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210119_105126126_mouse_r_03831.png,,,,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210122_113524858_mouse_l_01966.png,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210122_113524858_mouse_l_04032.png,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210126_202644508_mouse_r_07293.png,,,,,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210126_202644508_mouse_r_07191.png,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210127_084459244_mouse_l_04499.png,,,,,,,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210127_084459244_mouse_l_04595.png,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,pain
aw_20210128_083807772_mouse_r_05077.png,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210128_083807772_mouse_r_02233.png,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,,,,,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210129_085017111_mouse_l_01396.png,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210129_085017111_mouse_l_02365.png,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210209_231414750_mouse_r_06773.png,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210209_231414750_mouse_r_07418.png,,,,,,0.0,,0.0,0.0,2.0,,,,,,0.0,,0.0,0.0,1.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210210_120816846_mouse_l_07708.png,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no pain
aw_20210210_120816846_mouse_l_07472.png,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,no pain
